Age BP RP G
8.850000000000001 12.542149 10.636959 11.538404
8.850000000000001 12.430379 10.550297 11.443473
8.850000000000001 12.325178 10.468794 11.354283
8.850000000000001 12.229846 10.394929 11.273605
8.850000000000001 12.138805 10.324308 11.196695
8.850000000000001 12.048878 10.254931 11.121099
8.850000000000001 11.952003 10.180654 11.040056
8.850000000000001 11.858817 10.109486 10.962335
8.850000000000001 11.765316 10.038076 10.884314
8.850000000000001 11.666721 9.962779 10.802029
8.850000000000001 11.544367 9.859787 10.693141
8.850000000000001 11.41894 9.753846 10.581117
8.850000000000001 11.29019 9.644734 10.465796
8.850000000000001 11.169001 9.541578 10.356847
8.850000000000001 11.042509 9.433407 10.242731
8.850000000000001 10.916787 9.324765 10.128475
8.850000000000001 10.803113 9.220561 10.021066
8.850000000000001 10.685362 9.112341 9.909552
8.850000000000001 10.568467 9.004632 9.7986
8.850000000000001 10.459968 8.904476 9.695444
8.850000000000001 10.377663 8.828786 9.617334
8.850000000000001 10.293591 8.75134 9.537433
8.850000000000001 10.213193 8.677154 9.460913
8.850000000000001 10.136969 8.606716 9.388275
8.850000000000001 10.078605 8.553228 9.332929
8.850000000000001 10.047938 8.52638 9.304623
8.850000000000001 10.019306 8.501274 9.278162
8.850000000000001 9.959288 8.448706 9.222712
8.850000000000001 9.883833 8.382647 9.152985
8.850000000000001 9.843531 8.347337 9.11571
8.850000000000001 9.831217 8.336456 9.104265
8.850000000000001 9.818863 8.325467 9.092738
8.850000000000001 9.807453 8.315471 9.082182
8.850000000000001 9.796885 8.306368 9.072496
8.850000000000001 9.786035 8.296946 9.062507
8.850000000000001 9.771993 8.284309 9.049314
8.850000000000001 9.733502 8.250435 9.013605
8.850000000000001 9.68806 8.21055 8.971484
8.850000000000001 9.653337 8.17887 8.938561
8.850000000000001 9.622068 8.150323 8.908867
8.850000000000001 9.592491 8.123508 8.880897
8.850000000000001 9.560387 8.095293 8.851059
8.850000000000001 9.504315 8.04744 8.799779
8.850000000000001 9.419075 7.973006 8.720905
8.850000000000001 9.352924 7.916423 8.660419
8.850000000000001 9.273544 7.849731 8.588597
8.850000000000001 9.145549 7.743935 8.473857
8.850000000000001 9.035866 7.653939 8.375877
8.850000000000001 8.932269 7.568937 8.283278
8.850000000000001 8.83417 7.48845 8.195535
8.850000000000001 8.734471 7.406721 8.106334
8.850000000000001 8.649928 7.339358 8.031754
8.850000000000001 8.569755 7.275456 7.960947
8.850000000000001 8.492955 7.214217 7.893035
8.850000000000001 8.414783 7.151814 7.82382
8.850000000000001 8.332443 7.085997 7.75088
8.850000000000001 8.254369 7.023445 7.681587
8.850000000000001 8.180063 6.964305 7.61582
8.850000000000001 8.105225 6.906158 7.550395
8.850000000000001 8.027555 6.845655 7.482469
8.850000000000001 7.952233 6.786777 7.416496
8.850000000000001 7.876791 6.727592 7.350321
8.850000000000001 7.802517 6.669225 7.285098
8.850000000000001 7.729064 6.611478 7.220502
8.850000000000001 7.658726 6.55617 7.158412
8.850000000000001 7.575171 6.491529 7.085206
8.850000000000001 7.493671 6.428806 7.013925
8.850000000000001 7.416297 6.36906 6.946209
8.850000000000001 7.342683 6.312208 6.881762
8.850000000000001 7.263673 6.251194 6.81252
8.850000000000001 7.184763 6.190263 6.743304
8.850000000000001 7.109751 6.132338 6.677465
8.850000000000001 7.034529 6.074697 6.611668
8.850000000000001 6.95917 6.016996 6.545785
8.850000000000001 6.878579 5.955288 6.475229
8.850000000000001 6.802911 5.897347 6.408827
8.850000000000001 6.728037 5.839989 6.343042
8.850000000000001 6.654396 5.783525 6.278331
8.850000000000001 6.579816 5.726264 6.212855
8.850000000000001 6.506735 5.67011 6.148635
8.850000000000001 6.437605 5.616961 6.087679
8.850000000000001 6.362947 5.559478 6.021656
8.850000000000001 6.290534 5.503569 5.957454
8.850000000000001 6.219797 5.448741 5.894608
8.850000000000001 6.150774 5.394286 5.832784
8.850000000000001 6.079552 5.337329 5.768553
8.850000000000001 6.003953 5.276701 5.700228
8.850000000000001 5.932586 5.219298 5.635583
8.850000000000001 5.862057 5.162409 5.571559
8.850000000000001 5.793371 5.106835 5.509067
8.850000000000001 5.723269 5.049943 5.445142
8.850000000000001 5.653239 4.992961 5.381151
8.850000000000001 5.586787 4.938778 5.320319
8.850000000000001 5.517696 4.882349 5.256969
8.850000000000001 5.449443 4.826491 5.194275
8.850000000000001 5.380995 4.770364 5.131292
8.850000000000001 5.314875 4.716064 5.070357
8.850000000000001 5.251851 4.664252 5.012201
8.850000000000001 5.18355 4.608065 4.949106
8.850000000000001 5.114792 4.551435 4.885498
8.850000000000001 5.040972 4.490016 4.816891
8.850000000000001 4.966916 4.428332 4.747974
8.850000000000001 4.892975 4.366728 4.679105
8.850000000000001 4.818584 4.304733 4.609756
8.850000000000001 4.756117 4.253056 4.551647
8.850000000000001 4.697488 4.20474 4.497149
8.850000000000001 4.632565 4.151254 4.436764
8.850000000000001 4.571 4.100574 4.379479
8.850000000000001 4.510461 4.050795 4.323139
8.850000000000001 4.447393 3.998977 4.264425
8.850000000000001 4.384887 3.947658 4.206204
8.850000000000001 4.323276 3.897283 4.148846
8.850000000000001 4.261961 3.84833 4.092131
8.850000000000001 4.194741 3.794708 4.029855
8.850000000000001 4.130255 3.743329 3.970046
8.850000000000001 4.054731 3.684006 3.900293
8.850000000000001 3.980111 3.626216 3.831749
8.850000000000001 3.918545 3.579241 3.775421
8.850000000000001 3.849046 3.527308 3.712225
8.850000000000001 3.778225 3.475105 3.648117
8.850000000000001 3.712933 3.427788 3.589438
8.850000000000001 3.612428 3.356074 3.498796
8.850000000000001 3.541073 3.30603 3.435072
8.850000000000001 3.48213 3.264537 3.382086
8.850000000000001 3.424775 3.223933 3.329694
8.850000000000001 3.376615 3.190445 3.286336
8.850000000000001 3.333759 3.16134 3.248641
8.850000000000001 3.234084 3.093838 3.16077
8.850000000000001 3.180921 3.057338 3.11301
8.850000000000001 3.131631 3.023729 3.069148
8.850000000000001 3.083485 2.990559 3.026143
8.850000000000001 3.044602 2.963372 2.991299
8.850000000000001 3.003942 2.934347 2.954669
8.850000000000001 2.95655 2.900018 2.911828
8.850000000000001 2.875734 2.840092 2.83837
8.850000000000001 2.812007 2.791584 2.780103
8.850000000000001 2.771245 2.759956 2.742671
8.850000000000001 2.744595 2.739089 2.718156
8.850000000000001 2.720713 2.720259 2.696159
8.850000000000001 2.670089 2.679651 2.649328
8.850000000000001 2.598377 2.621727 2.582931
8.850000000000001 2.552911 2.584208 2.540603
8.850000000000001 2.511699 2.549984 2.502196
8.850000000000001 2.478037 2.521782 2.470755
8.850000000000001 2.448915 2.497101 2.443456
8.850000000000001 2.375793 2.434649 2.374759
8.850000000000001 2.330535 2.395662 2.33212
8.850000000000001 2.296952 2.366462 2.300369
8.850000000000001 2.263198 2.336993 2.268403
8.850000000000001 2.229151 2.307108 2.236099
8.850000000000001 2.195215 2.277132 2.203834
8.850000000000001 2.128515 2.217337 2.140075
8.850000000000001 2.079962 2.173217 2.093426
8.850000000000001 2.020091 2.118006 2.035568
8.850000000000001 1.992096 2.092014 2.008442
8.850000000000001 1.980999 2.08164 1.997658
8.850000000000001 1.971611 2.072833 1.988523
8.850000000000001 1.961992 2.063775 1.979148
8.850000000000001 1.952394 2.054739 1.969795
8.850000000000001 1.942545 2.045425 1.960179
8.850000000000001 1.930375 2.033947 1.94831
8.850000000000001 1.911664 2.016352 1.930085
8.850000000000001 1.892636 1.998375 1.911517
8.850000000000001 1.873413 1.980157 1.892736
8.850000000000001 1.85378 1.961472 1.873519
8.850000000000001 1.833969 1.942567 1.854108
8.850000000000001 1.813771 1.92321 1.834281
8.850000000000001 1.793386 1.903596 1.814237
8.850000000000001 1.772656 1.883594 1.793831
8.850000000000001 1.751675 1.863294 1.773152
8.850000000000001 1.730438 1.842682 1.752194
8.850000000000001 1.70897 1.821758 1.730971
8.850000000000001 1.687344 1.800591 1.709552
8.850000000000001 1.665438 1.779084 1.687828
8.850000000000001 1.643325 1.757322 1.665876
8.850000000000001 1.621058 1.735344 1.643744
8.850000000000001 1.598641 1.713143 1.62143
8.850000000000001 1.576097 1.690755 1.598963
8.850000000000001 1.553438 1.668193 1.576357
8.850000000000001 1.530687 1.645489 1.553636
8.850000000000001 1.507873 1.622683 1.530836
8.850000000000001 1.48504 1.599774 1.507981
8.850000000000001 1.462201 1.576811 1.485099
8.850000000000001 1.439305 1.553757 1.462145
8.850000000000001 1.420604 1.53481 1.443346
8.850000000000001 1.403354 1.517298 1.425992
8.850000000000001 1.386196 1.49991 1.408743
8.850000000000001 1.369163 1.482706 1.391644
8.850000000000001 1.35235 1.465812 1.374804
8.850000000000001 1.336085 1.44962 1.358577
8.850000000000001 1.320871 1.434708 1.343501
8.850000000000001 1.307494 1.421925 1.330387
8.850000000000001 1.296766 1.4121 1.320054
8.850000000000001 1.288955 1.405451 1.312748
8.850000000000001 1.283655 1.401476 1.308022
8.850000000000001 1.277931 1.397249 1.302948
8.850000000000001 1.272957 1.393842 1.298653
8.850000000000001 1.26942 1.391872 1.295796
8.850000000000001 1.266917 1.390928 1.293969
8.850000000000001 1.26519 1.390749 1.292914
8.850000000000001 1.264045 1.39114 1.292436
8.850000000000001 1.263332 1.391943 1.292381
8.850000000000001 1.26291 1.393015 1.292608
8.850000000000001 1.262628 1.394208 1.292967
8.850000000000001 1.262415 1.395447 1.293386
8.850000000000001 1.262221 1.396678 1.293812
8.850000000000001 1.262003 1.39786 1.294203
8.850000000000001 1.261587 1.398801 1.294379
8.850000000000001 1.261001 1.399535 1.294368
8.850000000000001 1.260222 1.400033 1.294146
8.850000000000001 1.25922 1.400262 1.29368
8.850000000000001 1.257967 1.400186 1.292941
8.850000000000001 1.256459 1.39979 1.291919
8.850000000000001 1.254701 1.399052 1.290606
8.850000000000001 1.252631 1.397914 1.288944
8.850000000000001 1.250268 1.396379 1.286943
8.850000000000001 1.247734 1.394527 1.284708
8.850000000000001 1.245054 1.392379 1.282262
8.850000000000001 1.242273 1.389972 1.279646
8.850000000000001 1.239462 1.38737 1.276927
8.850000000000001 1.236685 1.38462 1.274164
8.850000000000001 1.233904 1.381724 1.271335
8.850000000000001 1.23116 1.378732 1.268484
8.850000000000001 1.22835 1.375576 1.265525
8.850000000000001 1.225409 1.372221 1.262405
8.850000000000001 1.22228 1.368626 1.259074
8.850000000000001 1.218569 1.364419 1.255149
8.850000000000001 1.213893 1.359151 1.250217
8.850000000000001 1.208056 1.352692 1.244113
8.850000000000001 1.200791 1.344778 1.23657
8.850000000000001 1.192305 1.335678 1.227821
8.850000000000001 1.182888 1.325649 1.218143
8.850000000000001 1.172833 1.315017 1.207842
8.850000000000001 1.162729 1.304325 1.197488
8.850000000000001 1.152731 1.293718 1.18723
8.850000000000001 1.143008 1.283343 1.177228
8.850000000000001 1.133427 1.273083 1.167357
8.850000000000001 1.12389 1.262847 1.157521
8.850000000000001 1.11442 1.252646 1.147738
8.850000000000001 1.104876 1.242325 1.137861
8.850000000000001 1.09515 1.231806 1.127795
8.850000000000001 1.085168 1.220999 1.117459
8.850000000000001 1.074625 1.209629 1.106561
8.850000000000001 1.063617 1.19776 1.095185
8.850000000000001 1.05207 1.185356 1.083271
8.850000000000001 1.039988 1.172392 1.070811
8.850000000000001 1.027549 1.159068 1.057994
8.850000000000001 1.014848 1.145473 1.044911
8.850000000000001 1.001979 1.131715 1.031662
8.850000000000001 0.98887 1.117698 1.018166
8.850000000000001 0.975614 1.103521 1.004517
8.850000000000001 0.962284 1.089264 0.990791
8.850000000000001 0.948999 1.075044 0.977107
8.850000000000001 0.935652 1.060753 0.963358
8.850000000000001 0.922265 1.046421 0.949567
8.850000000000001 0.891733 1.013646 0.918079
8.850000000000001 0.862346 0.981931 0.887698
8.850000000000001 0.834168 0.951298 0.858473
8.850000000000001 0.806873 0.921428 0.830077
8.850000000000001 0.780086 0.891948 0.802137
8.850000000000001 0.753572 0.862668 0.774438
8.850000000000001 0.726994 0.833315 0.74667
8.850000000000001 0.700929 0.804472 0.719414
8.850000000000001 0.675382 0.77609 0.692652
8.850000000000001 0.650543 0.748319 0.666557
8.850000000000001 0.626193 0.720936 0.640909
8.850000000000001 0.602366 0.693973 0.615741
8.850000000000001 0.578882 0.667253 0.59088
8.850000000000001 0.555815 0.640805 0.566385
8.850000000000001 0.53326 0.614724 0.542344
8.850000000000001 0.511265 0.58906 0.518806
8.850000000000001 0.489229 0.56328 0.4952
8.850000000000001 0.467436 0.537733 0.47183
8.850000000000001 0.446214 0.512688 0.448998
8.850000000000001 0.425426 0.487993 0.426564
8.850000000000001 0.404123 0.46278 0.403616
8.850000000000001 0.383225 0.437929 0.381057
8.850000000000001 0.36274 0.41341 0.358882
8.850000000000001 0.342177 0.388766 0.336615
8.850000000000001 0.322095 0.364533 0.314807
8.850000000000001 0.302421 0.340618 0.293377
8.850000000000001 0.283147 0.317006 0.272317
8.850000000000001 0.264346 0.29375 0.25169
8.850000000000001 0.246118 0.270918 0.231587
8.850000000000001 0.228156 0.248264 0.211716
8.850000000000001 0.210978 0.226273 0.192585
8.850000000000001 0.194545 0.204821 0.174132
8.850000000000001 0.178817 0.183862 0.156318
8.850000000000001 0.163646 0.163286 0.139005
8.850000000000001 0.14864 0.142679 0.121802
8.850000000000001 0.133984 0.122206 0.104888
8.850000000000001 0.119749 0.101975 0.088345
8.850000000000001 0.10589 0.081901 0.072118
8.850000000000001 0.092437 0.061973 0.056225
8.850000000000001 0.079193 0.042047 0.040488
8.850000000000001 0.066665 0.022569 0.025391
8.850000000000001 0.054317 0.003005 0.010398
8.850000000000001 0.042521 -0.016247 -0.004106
8.850000000000001 0.031109 -0.035365 -0.018297
8.850000000000001 0.020011 -0.054424 -0.032249
8.850000000000001 0.010311 -0.072484 -0.044927
8.850000000000001 0.000582 -0.090919 -0.057732
8.850000000000001 -0.007101 -0.107724 -0.068628
8.850000000000001 -0.011644 -0.121948 -0.076577
8.850000000000001 -0.017121 -0.137361 -0.08549
8.850000000000001 -0.022821 -0.153352 -0.094747
8.850000000000001 -0.027708 -0.169188 -0.10353
8.850000000000001 -0.03108 -0.18435 -0.111227
8.850000000000001 -0.032624 -0.198213 -0.117186
8.850000000000001 -0.03444 -0.212629 -0.123429
8.850000000000001 -0.036538 -0.227518 -0.130017
8.850000000000001 -0.037422 -0.241672 -0.1357
8.850000000000001 -0.036573 -0.254661 -0.139946
8.850000000000001 -0.035354 -0.267411 -0.143776
8.850000000000001 -0.03469 -0.280419 -0.147813
8.850000000000001 -0.031439 -0.291106 -0.149545
8.850000000000001 -0.027903 -0.301975 -0.151454
8.850000000000001 -0.023881 -0.312565 -0.152895
8.850000000000001 -0.018557 -0.321776 -0.152581
8.850000000000001 -0.01287 -0.330591 -0.151946
8.850000000000001 -0.007365 -0.339618 -0.151827
8.850000000000001 -0.00192 -0.348655 -0.15195
8.850000000000001 0.003822 -0.35728 -0.1518
8.850000000000001 0.010214 -0.365128 -0.150863
8.850000000000001 0.017096 -0.372409 -0.14932
8.850000000000001 0.024576 -0.379079 -0.147164
8.850000000000001 0.031954 -0.385875 -0.145192
8.850000000000001 0.039533 -0.392491 -0.143112
8.850000000000001 0.047141 -0.399052 -0.141027
8.850000000000001 0.055133 -0.405207 -0.138587
8.850000000000001 0.062495 -0.411967 -0.136823
8.850000000000001 0.070446 -0.418152 -0.134557
8.850000000000001 0.078936 -0.42384 -0.131869
8.850000000000001 0.087088 -0.429858 -0.12959
8.850000000000001 0.095789 -0.435255 -0.126764
8.850000000000001 0.106036 -0.438916 -0.122287
8.850000000000001 0.118927 -0.439604 -0.114951
8.850000000000001 0.131551 -0.440499 -0.107849
8.850000000000001 0.143322 -0.442229 -0.101634
8.850000000000001 0.155063 -0.444014 -0.095539
8.850000000000001 0.167032 -0.445649 -0.089354
8.850000000000001 0.179403 -0.446806 -0.08281
8.850000000000001 0.192923 -0.446659 -0.075101
8.850000000000001 0.207515 -0.445341 -0.066326
8.850000000000001 0.222804 -0.443158 -0.056825
8.850000000000001 0.23873 -0.439989 -0.04658
8.850000000000001 0.255477 -0.435689 -0.035422
8.850000000000001 0.269938 -0.433715 -0.026619
8.850000000000001 0.286397 -0.429348 -0.015683
8.850000000000001 0.309905 -0.416823 0.00278
8.850000000000001 0.336329 -0.401039 0.024286
8.850000000000001 0.364099 -0.38383 0.047143
8.850000000000001 0.39132 -0.367721 0.069158
8.850000000000001 0.414133 -0.357386 0.086076
8.850000000000001 0.423543 -0.361759 0.088905
8.850000000000001 0.413917 -0.383204 0.073571
8.850000000000001 0.396116 -0.409389 0.051685
8.850000000000001 0.377166 -0.435818 0.029071
8.850000000000001 0.351344 -0.467979 0.000121
8.850000000000001 0.323439 -0.501347 -0.030495
8.850000000000001 0.294091 -0.535632 -0.062303
8.850000000000001 0.263962 -0.570378 -0.094741
8.850000000000001 0.233349 -0.605182 -0.127456
8.850000000000001 0.202488 -0.639846 -0.160231
8.850000000000001 0.171633 -0.67446 -0.19298
8.850000000000001 0.139259 -0.710742 -0.227326
8.850000000000001 0.106742 -0.746932 -0.261702
8.850000000000001 0.075193 -0.781749 -0.294908
8.850000000000001 0.042897 -0.817453 -0.328934
8.850000000000001 0.010525 -0.853168 -0.363006
8.850000000000001 -0.021915 -0.888904 -0.397124
8.850000000000001 -0.054501 -0.924775 -0.431384
8.850000000000001 -0.087052 -0.960544 -0.465578
8.850000000000001 -0.119723 -0.996455 -0.499906
8.850000000000001 -0.152492 -1.032561 -0.534395
8.850000000000001 -0.185199 -1.068561 -0.568801
8.850000000000001 -0.21799 -1.104697 -0.603322
8.850000000000001 -0.250807 -1.140894 -0.637887
8.850000000000001 -0.283598 -1.177064 -0.672428
8.850000000000001 -0.316411 -1.213245 -0.70699
8.850000000000001 -0.349187 -1.249423 -0.741533
8.850000000000001 -0.381962 -1.285603 -0.776079
8.850000000000001 -0.414674 -1.321778 -0.810595
8.850000000000001 -0.4474 -1.357952 -0.84512
8.850000000000001 -0.480094 -1.39414 -0.879638
8.850000000000001 -0.51273 -1.430306 -0.914119
8.850000000000001 -0.545352 -1.466486 -0.948601
8.850000000000001 -0.577935 -1.502666 -0.983063
8.850000000000001 -0.61049 -1.538853 -1.017514
8.850000000000001 -0.643012 -1.575043 -1.051952
8.850000000000001 -0.675474 -1.611223 -1.086355
8.850000000000001 -0.707886 -1.647395 -1.120731
8.850000000000001 -0.740274 -1.683542 -1.155083
8.850000000000001 -0.77257 -1.719663 -1.189378
8.850000000000001 -0.804844 -1.755762 -1.223655
8.850000000000001 -0.83704 -1.79182 -1.257875
8.850000000000001 -0.869169 -1.827834 -1.292042
8.850000000000001 -0.901228 -1.86379 -1.32615
8.850000000000001 -0.933214 -1.899692 -1.360198
8.850000000000001 -0.965092 -1.935521 -1.39416
8.850000000000001 -0.996913 -1.971283 -1.428065
8.850000000000001 -1.028562 -2.006909 -1.461821
8.850000000000001 -1.060081 -2.042382 -1.495442
8.850000000000001 -1.091239 -2.077565 -1.528748
8.850000000000001 -1.120987 -2.111156 -1.560555
8.850000000000001 -1.139673 -2.13227 -1.580545
8.850000000000001 -1.134427 -2.126262 -1.57489
8.850000000000001 -1.134432 -2.126268 -1.574896
8.850000000000001 -1.134429 -2.126266 -1.574893
8.850000000000001 -1.134146 -2.125929 -1.574581
8.850000000000001 -1.115762 -2.104129 -1.554371
8.850000000000001 -1.004234 -1.976418 -1.43425
8.850000000000001 -0.888557 -1.844885 -1.310237
8.850000000000001 -0.771878 -1.712636 -1.185423
8.850000000000001 -0.65474 -1.580127 -1.060277
8.850000000000001 -0.537603 -1.447657 -0.935154
8.850000000000001 -0.421001 -1.315322 -0.810407
8.850000000000001 -0.308519 -1.184565 -0.688561
8.850000000000001 -0.287554 -1.136184 -0.65387
8.850000000000001 -0.352293 -1.159228 -0.69823
8.850000000000001 -0.462149 -1.228628 -0.788861
8.850000000000001 -0.529596 -1.246894 -0.833439
8.850000000000001 -0.553009 -1.217712 -0.833157
8.850000000000001 -0.5608 -1.174412 -0.818931
8.850000000000001 -0.567555 -1.129568 -0.803668
8.850000000000001 -0.570832 -1.081424 -0.785617
8.850000000000001 -0.568601 -1.027944 -0.762643
8.850000000000001 -0.558553 -0.96735 -0.732897
8.850000000000001 -0.540059 -0.898969 -0.695528
8.850000000000001 -0.5125 -0.821612 -0.648732
8.850000000000001 -0.473764 -0.73359 -0.592368
8.850000000000001 -0.40413 -0.62685 -0.509478
8.850000000000001 -0.366061 -0.622831 -0.483366
8.850000000000001 -0.344641 -0.64334 -0.477194
8.850000000000001 -0.327943 -0.668449 -0.475933
8.850000000000001 -0.324123 -0.704798 -0.48764
8.850000000000001 -0.351755 -0.732032 -0.515157
8.850000000000001 -0.327251 -0.742082 -0.503684
8.850000000000001 -0.301044 -0.729934 -0.482873
8.850000000000001 -0.239351 -0.701767 -0.434206
8.850000000000001 -0.215878 -0.714917 -0.425511
8.850000000000001 -0.233678 -0.750995 -0.450884
8.850000000000001 -0.258723 -0.791773 -0.482464
8.850000000000001 -0.257243 -0.810347 -0.489268
8.850000000000001 -0.27039 -0.818475 -0.500353
8.850000000000001 -0.306599 -0.822762 -0.523403
8.850000000000001 -0.348058 -0.824868 -0.548794
8.850000000000001 -0.348586 -0.794943 -0.537254
8.850000000000001 -0.383 -0.799964 -0.56031
8.850000000000001 -0.398513 -0.797505 -0.568971
8.850000000000001 -0.397357 -0.778663 -0.561197
8.850000000000001 -0.367782 -0.731426 -0.524889
8.850000000000001 -0.335632 -0.721186 -0.500992
8.850000000000001 -0.323242 -0.734497 -0.498291
8.850000000000001 -0.271742 -0.712006 -0.457945
8.850000000000001 -0.258158 -0.732862 -0.45793
8.850000000000001 -0.309895 -0.803299 -0.517325
8.850000000000001 -0.363119 -0.847065 -0.566758
8.850000000000001 -0.399728 -0.844712 -0.587915
8.850000000000001 -0.422108 -0.828003 -0.595201
8.850000000000001 -0.457629 -0.82374 -0.615788
8.850000000000001 -0.478279 -0.803553 -0.620516
8.850000000000001 -0.479841 -0.767891 -0.608909
8.850000000000001 -0.487635 -0.798038 -0.624316
8.850000000000001 -0.453871 -0.767832 -0.59183
8.850000000000001 -0.457107 -0.796238 -0.604716
8.850000000000001 -0.485254 -0.808669 -0.626785
8.850000000000001 -0.493207 -0.7875 -0.624307
8.850000000000001 -0.512467 -0.798493 -0.640863
8.850000000000001 -0.541464 -0.79886 -0.659199
8.850000000000001 -0.542903 -0.823385 -0.669384
8.850000000000001 -0.572249 -0.815885 -0.684781
8.850000000000001 -0.577588 -0.826084 -0.691943
8.850000000000001 -0.582432 -0.821659 -0.69337
8.850000000000001 -0.552591 -0.81996 -0.674194
8.850000000000001 -0.593934 -0.87342 -0.720097
8.850000000000001 -0.607563 -0.847743 -0.718852
8.850000000000001 -0.612944 -0.817498 -0.711989
8.850000000000001 -0.618778 -0.830646 -0.72045
8.850000000000001 -0.636464 -0.845034 -0.736978
8.850000000000001 -0.652277 -0.853532 -0.750158
8.850000000000001 -0.674584 -0.864776 -0.768362
8.850000000000001 -1.489923 -1.740478 -1.605611
8.850000000000001 -1.49348 -1.71298 -1.597616
8.850000000000001 -1.486169 -1.67728 -1.580734
8.850000000000001 -1.46389 -1.627376 -1.548023
8.850000000000001 -1.419364 -1.561087 -1.495591
8.850000000000001 -1.418736 -1.575248 -1.500156
8.850000000000001 -1.431278 -1.618649 -1.5245
8.850000000000001 -1.440035 -1.65788 -1.5436
8.850000000000001 -1.442448 -1.693767 -1.55841
8.850000000000001 -1.440704 -1.726486 -1.569135
8.850000000000001 -1.43598 -1.756998 -1.577763
8.850000000000001 -1.428732 -1.784235 -1.583376
8.850000000000001 -1.419888 -1.809342 -1.587583
8.850000000000001 -1.409299 -1.832366 -1.590012
8.850000000000001 -1.396575 -1.852919 -1.590359
8.850000000000001 -1.383061 -1.872346 -1.589961
8.850000000000001 -1.36829 -1.890302 -1.58848
8.850000000000001 -1.351531 -1.906515 -1.585584
8.850000000000001 -1.333537 -1.921396 -1.581654
8.850000000000001 -1.315034 -1.935334 -1.577009
8.850000000000001 -1.295222 -1.9479 -1.571226
8.850000000000001 -1.273228 -1.95843 -1.563656
8.850000000000001 -1.248428 -1.965821 -1.553326
8.850000000000001 -1.217882 -1.967084 -1.537374
