Age BP RP G
7.4 -5.102247 -4.838003 -5.008648
7.4 -5.113574 -4.852031 -5.021121
7.4 -5.124475 -4.865597 -5.033155
7.4 -5.134968 -4.878727 -5.044771
7.4 -5.14506 -4.891418 -5.055971
7.4 -5.154773 -4.9037 -5.06678
7.4 -5.178311 -4.933744 -5.093098
7.4 -5.201805 -4.963984 -5.119477
7.4 -5.226018 -4.995254 -5.146705
7.4 -5.251437 -5.027993 -5.175245
7.4 -5.278544 -5.062634 -5.205561
7.4 -5.307535 -5.099327 -5.237831
7.4 -5.338577 -5.138221 -5.272208
7.4 -5.371671 -5.179292 -5.308682
7.4 -5.406672 -5.222367 -5.3471
7.4 -5.443299 -5.267282 -5.387187
7.4 -5.481102 -5.314079 -5.428544
7.4 -5.520692 -5.362752 -5.471741
7.4 -5.561938 -5.413033 -5.516643
7.4 -5.604491 -5.464579 -5.562882
7.4 -5.647892 -5.517003 -5.609962
7.4 -5.691956 -5.569994 -5.657677
7.4 -5.736528 -5.62338 -5.705872
7.4 -5.781531 -5.677131 -5.754488
7.4 -5.826987 -5.731359 -5.803583
7.4 -5.872863 -5.78613 -5.853162
7.4 -5.918756 -5.841024 -5.90281
7.4 -5.963608 -5.894924 -5.951451
7.4 -6.006173 -5.946509 -5.997813
7.4 -6.046977 -5.996286 -6.042415
7.4 -6.086583 -6.04477 -6.085803
7.4 -6.124437 -6.090806 -6.127298
7.4 -6.15619 -6.130139 -6.162531
7.4 -6.180305 -6.161762 -6.190095
7.4 -6.202799 -6.191889 -6.216105
7.4 -6.226009 -6.222795 -6.242869
7.4 -6.250098 -6.254584 -6.270531
7.4 -6.274795 -6.286947 -6.298798
7.4 -6.299803 -6.319477 -6.327335
7.4 -6.325147 -6.351799 -6.356051
7.4 -6.349854 -6.38367 -6.38417
7.4 -6.363953 -6.414869 -6.404418
7.4 -6.376988 -6.445341 -6.423699
7.4 -6.400005 -6.475209 -6.450064
7.4 -6.42171 -6.503675 -6.475021
7.4 -6.441244 -6.530631 -6.49791
7.4 -6.458148 -6.556312 -6.518496
7.4 -6.472311 -6.580856 -6.536776
7.4 -6.483351 -6.60463 -6.552621
7.4 -6.491337 -6.627584 -6.566087
7.4 -6.496104 -6.649995 -6.576912
7.4 -6.496193 -6.671319 -6.585401
7.4 -6.494166 -6.69159 -6.591607
7.4 -6.489892 -6.710756 -6.594929
7.4 -6.479425 -6.728747 -6.595238
7.4 -6.466555 -6.74619 -6.593633
7.4 -6.452288 -6.763141 -6.591168
7.4 -6.437153 -6.779562 -6.588127
7.4 -6.422048 -6.795667 -6.584908
7.4 -6.405025 -6.810503 -6.580405
7.4 -6.383698 -6.823694 -6.573043
7.4 -6.360485 -6.835988 -6.564311
7.4 -6.338305 -6.84819 -6.556183
7.4 -6.315875 -6.859897 -6.547796
7.4 -6.291613 -6.869792 -6.537914
7.4 -6.265523 -6.877786 -6.526488
7.4 -6.238047 -6.884681 -6.514108
7.4 -6.209866 -6.890816 -6.501171
7.4 -6.180014 -6.895757 -6.487088
7.4 -6.146898 -6.899107 -6.471117
7.4 -6.110956 -6.90083 -6.453387
7.4 -6.073814 -6.901474 -6.434652
7.4 -6.035348 -6.900836 -6.414683
7.4 -5.992705 -6.897326 -6.391591
7.4 -5.943502 -6.888902 -6.36328
7.4 -5.887237 -6.874054 -6.32857
7.4 -5.82426 -6.851798 -6.28706
7.4 -5.757487 -6.82523 -6.241785
7.4 -5.71106 -6.821068 -6.218091
7.4 -5.711826 -6.854911 -6.236711
7.4 -5.726373 -6.896665 -6.266009
7.4 -5.756454 -6.952437 -6.310155
7.4 -5.802516 -7.020212 -6.368268
7.4 -5.854049 -7.09067 -6.430458
7.4 -5.907208 -7.1616 -6.493739
7.4 -5.960794 -7.232575 -6.557322
7.4 -6.013531 -7.303256 -6.620432
7.4 -6.064058 -7.371797 -6.681445
7.4 -6.107783 -7.431307 -6.734419
7.4 -6.144552 -7.48149 -6.779091
7.4 -6.178539 -7.527926 -6.820451
7.4 -6.209605 -7.570459 -6.858334
7.4 -6.23512 -7.605525 -6.889547
7.4 -6.255517 -7.633626 -6.914551
7.4 -6.272647 -7.657249 -6.935573
7.4 -6.287206 -7.677334 -6.953449
7.4 -6.299065 -7.69371 -6.968022
7.4 -6.308768 -7.707121 -6.979956
7.4 -6.316943 -7.718448 -6.990027
7.4 -6.321599 -7.724878 -6.995752
7.4 -6.332356 -7.73981 -7.009026
7.4 -6.369144 -7.790807 -7.054389
7.4 -6.391085 -7.821094 -7.081377
7.4 -6.393987 -7.825082 -7.084935
7.4 -6.394693 -7.826058 -7.085804
7.4 -6.3947 -7.826067 -7.085813
7.4 -6.394414 -7.825677 -7.085464
7.450000000000001 10.88166 9.332371 10.121715
7.450000000000001 10.856542 9.307754 10.09691
7.450000000000001 10.826488 9.277807 10.066922
7.450000000000001 10.788473 9.242268 10.030444
7.450000000000001 10.748468 9.205378 9.99237
7.450000000000001 10.708037 9.168169 9.953914
7.450000000000001 10.664829 9.129058 9.913217
7.450000000000001 10.6193 9.08837 9.870653
7.450000000000001 10.571898 9.046395 9.826559
7.450000000000001 10.522448 9.003097 9.780873
7.450000000000001 10.471399 8.958711 9.733893
7.450000000000001 10.418159 8.912865 9.685163
7.450000000000001 10.363686 8.866263 9.635489
7.450000000000001 10.308558 8.819384 9.585401
7.450000000000001 10.252775 8.772169 9.534841
7.450000000000001 10.196217 8.724524 9.483704
7.450000000000001 10.138236 8.676027 9.431483
7.450000000000001 10.08054 8.624386 9.377449
7.450000000000001 10.022421 8.57139 9.322435
7.450000000000001 9.963572 8.517568 9.266621
7.450000000000001 9.903849 8.462867 9.209936
7.450000000000001 9.843151 8.407194 9.152286
7.450000000000001 9.781487 8.350565 9.093674
7.450000000000001 9.718846 8.292973 9.034084
7.450000000000001 9.64279 8.223298 8.961894
7.450000000000001 9.53928 8.128964 8.863789
7.450000000000001 9.434667 8.033251 8.764497
7.450000000000001 9.328785 7.935955 8.663808
7.450000000000001 9.263475 7.87707 8.602392
7.450000000000001 9.199821 7.81952 8.54243
7.450000000000001 9.136568 7.762109 8.4827
7.450000000000001 9.073638 7.70478 8.423146
7.450000000000001 8.945484 7.591768 8.304095
7.450000000000001 8.843593 7.503958 8.210608
7.450000000000001 8.76575 7.437249 8.139345
7.450000000000001 8.72301 7.400757 8.100267
7.450000000000001 8.706789 7.386913 8.085433
7.450000000000001 8.691074 7.373472 8.07104
7.450000000000001 8.602832 7.298233 7.990294
7.450000000000001 8.586377 7.284812 7.97557
7.450000000000001 8.57052 7.271947 7.961413
7.450000000000001 8.438003 7.162264 7.84168
7.450000000000001 8.313864 7.060948 7.730251
7.450000000000001 8.184957 6.955369 7.614615
7.450000000000001 8.067615 6.859965 7.509916
7.450000000000001 7.960754 6.774023 7.415257
7.450000000000001 7.847496 6.683148 7.315003
7.450000000000001 7.72704 6.587302 7.208673
7.450000000000001 7.596658 6.487281 7.095272
7.450000000000001 7.458283 6.382254 6.97521
7.450000000000001 7.312651 6.272227 6.849
7.450000000000001 7.169302 6.164266 6.724826
7.450000000000001 7.030186 6.06017 6.604473
7.450000000000001 6.8914 5.957036 6.484583
7.450000000000001 6.754746 5.856299 6.366588
7.450000000000001 6.612898 5.75247 6.244405
7.450000000000001 6.471003 5.648895 6.12233
7.450000000000001 6.343198 5.556021 6.011876
7.450000000000001 6.238794 5.481039 5.921874
7.450000000000001 6.168093 5.433257 5.86231
7.450000000000001 6.118854 5.400187 5.820856
7.450000000000001 6.079793 5.373255 5.787582
7.450000000000001 6.040717 5.344752 5.753511
7.450000000000001 5.993125 5.308184 5.711098
7.450000000000001 5.928495 5.256942 5.6527
7.450000000000001 5.839188 5.185142 5.571445
7.450000000000001 5.724129 5.092166 5.466381
7.450000000000001 5.639053 5.02325 5.388493
7.450000000000001 5.55051 4.951477 5.3073
7.450000000000001 5.460093 4.878219 5.224291
7.450000000000001 5.370188 4.805386 5.14164
7.450000000000001 5.280897 4.73302 5.059426
7.450000000000001 5.192529 4.661459 4.977977
7.450000000000001 5.104346 4.590112 4.896628
7.450000000000001 5.018434 4.520623 4.817294
7.450000000000001 4.931955 4.450735 4.737342
7.450000000000001 4.846853 4.382048 4.658575
7.450000000000001 4.763473 4.314802 4.58142
7.450000000000001 4.677994 4.245955 4.502267
7.450000000000001 4.595722 4.179787 4.425901
7.450000000000001 4.51388 4.114041 4.349865
7.450000000000001 4.430948 4.047542 4.272835
7.450000000000001 4.349752 3.982625 4.197464
7.450000000000001 4.270742 3.919644 4.124164
7.450000000000001 4.188362 3.854155 4.047783
7.450000000000001 4.107593 3.79011 3.97294
7.450000000000001 4.029564 3.728395 3.900812
7.450000000000001 3.949887 3.665537 3.827206
7.450000000000001 3.869868 3.602552 3.752931
7.450000000000001 3.793477 3.54271 3.682156
7.450000000000001 3.72062 3.485775 3.614986
7.450000000000001 3.643291 3.425025 3.543144
7.450000000000001 3.569943 3.367281 3.474537
7.450000000000001 3.515285 3.328275 3.425118
7.450000000000001 3.464091 3.29337 3.380173
7.450000000000001 3.411187 3.257187 3.333432
7.450000000000001 3.362803 3.223439 3.289737
7.450000000000001 3.316787 3.191524 3.248515
7.450000000000001 3.272556 3.160955 3.209019
7.450000000000001 3.226183 3.128613 3.167417
7.450000000000001 3.182285 3.09749 3.127911
7.450000000000001 3.1401 3.067104 3.089805
7.450000000000001 3.099851 3.037799 3.053356
7.450000000000001 3.057541 3.00674 3.014974
7.450000000000001 3.016536 2.97633 2.97769
7.450000000000001 2.976788 2.946532 2.941473
7.450000000000001 2.938908 2.917791 2.906875
7.450000000000001 2.900994 2.888757 2.872187
7.450000000000001 2.862322 2.858916 2.836771
7.450000000000001 2.82495 2.829813 2.802495
7.450000000000001 2.789331 2.801922 2.769798
7.450000000000001 2.755464 2.775215 2.738678
7.450000000000001 2.719495 2.746598 2.705576
7.450000000000001 2.684233 2.718333 2.673088
7.450000000000001 2.650697 2.691282 2.642158
7.450000000000001 2.618684 2.665326 2.612607
7.450000000000001 2.586823 2.6394 2.583181
7.450000000000001 2.552788 2.611652 2.55174
7.450000000000001 2.520155 2.584998 2.521581
7.450000000000001 2.488752 2.559335 2.49255
7.450000000000001 2.458639 2.53467 2.464698
7.450000000000001 2.426667 2.508347 2.435095
7.450000000000001 2.394679 2.481888 2.405449
7.450000000000001 2.364117 2.456522 2.377105
7.450000000000001 2.334794 2.432125 2.349895
7.450000000000001 2.305478 2.407693 2.322684
7.450000000000001 2.274468 2.381832 2.293895
7.450000000000001 2.243768 2.356233 2.265393
7.450000000000001 2.214112 2.33151 2.237858
7.450000000000001 2.185578 2.307685 2.211354
7.450000000000001 2.155709 2.282707 2.1836
7.450000000000001 2.125253 2.257201 2.15529
7.450000000000001 2.09539 2.232163 2.127522
7.450000000000001 2.066628 2.208031 2.100774
7.450000000000001 2.038858 2.184721 2.074944
7.450000000000001 2.00845 2.159194 2.046659
7.450000000000001 1.978392 2.133958 2.018699
7.450000000000001 1.94905 2.109306 1.9914
7.450000000000001 1.920772 2.085534 1.965087
7.450000000000001 1.893249 2.062381 1.939471
7.450000000000001 1.862607 2.036594 1.91095
7.450000000000001 1.832812 2.011509 1.883211
7.450000000000001 1.803873 1.987139 1.856268
7.450000000000001 1.775945 1.963616 1.830264
7.450000000000001 1.747605 1.939814 1.803907
7.450000000000001 1.713922 1.911724 1.772668
7.450000000000001 1.683707 1.886508 1.744638
7.450000000000001 1.655091 1.862691 1.718119
7.450000000000001 1.61714 1.830956 1.682884
7.450000000000001 1.581258 1.800873 1.649533
7.450000000000001 1.542875 1.768583 1.613808
7.450000000000001 1.515414 1.745402 1.588213
7.450000000000001 1.480276 1.715718 1.555454
7.450000000000001 1.439187 1.681116 1.517194
7.450000000000001 1.409425 1.656217 1.489555
7.450000000000001 1.367969 1.621444 1.451015
7.450000000000001 1.343769 1.601255 1.428565
7.450000000000001 1.306502 1.569847 1.393855
7.450000000000001 1.266718 1.536033 1.356676
7.450000000000001 1.227583 1.502521 1.319994
7.450000000000001 1.189133 1.469517 1.283919
7.450000000000001 1.151426 1.4371 1.248519
7.450000000000001 1.114504 1.405331 1.213847
7.450000000000001 1.078212 1.374097 1.179765
7.450000000000001 1.038716 1.339924 1.142596
7.450000000000001 1.00075 1.30671 1.106708
7.450000000000001 0.964716 1.275129 1.072624
7.450000000000001 0.926885 1.241881 1.036802
7.450000000000001 0.882453 1.202586 0.994625
7.450000000000001 0.827038 1.153265 0.941889
7.450000000000001 0.770796 1.103166 0.888347
7.450000000000001 0.729976 1.066636 0.84941
7.450000000000001 0.693069 1.033503 0.814159
7.450000000000001 0.657143 1.001227 0.779835
7.450000000000001 0.619974 0.967804 0.744309
7.450000000000001 0.575568 0.927773 0.701822
7.450000000000001 0.529571 0.886284 0.657801
7.450000000000001 0.482598 0.843894 0.612837
7.450000000000001 0.442906 0.807755 0.574702
7.450000000000001 0.401599 0.770087 0.534988
7.450000000000001 0.360822 0.732853 0.495763
7.450000000000001 0.280825 0.659879 0.418839
7.450000000000001 0.191002 0.577788 0.332396
7.450000000000001 0.108336 0.501974 0.252722
7.450000000000001 0.028454 0.42862 0.175687
7.450000000000001 -0.032098 0.372806 0.117199
7.450000000000001 -0.069917 0.337668 0.080548
7.450000000000001 -0.108213 0.301993 0.043393
7.450000000000001 -0.149541 0.263443 0.003275
7.450000000000001 -0.19967 0.21679 -0.045342
7.450000000000001 -0.250563 0.169365 -0.094728
7.450000000000001 -0.30047 0.122619 -0.143262
7.450000000000001 -0.350413 0.075769 -0.191863
7.450000000000001 -0.406268 0.023636 -0.246113
7.450000000000001 -0.468396 -0.034121 -0.306365
7.450000000000001 -0.539211 -0.099931 -0.375043
7.450000000000001 -0.607662 -0.163615 -0.441464
7.450000000000001 -0.657016 -0.2098 -0.489471
7.450000000000001 -0.707214 -0.256839 -0.538327
7.450000000000001 -0.765436 -0.311709 -0.595125
7.450000000000001 -0.824513 -0.367469 -0.652791
7.450000000000001 -0.884318 -0.424007 -0.711205
7.450000000000001 -0.944927 -0.481408 -0.770447
7.450000000000001 -1.00641 -0.539748 -0.830586
7.450000000000001 -1.068813 -0.599087 -0.891674
7.450000000000001 -1.132147 -0.659444 -0.953727
7.450000000000001 -1.19645 -0.720873 -1.016787
7.450000000000001 -1.26181 -0.783472 -1.080947
7.450000000000001 -1.328239 -0.847263 -1.146222
7.450000000000001 -1.395743 -0.912269 -1.212628
7.450000000000001 -1.464382 -0.978565 -1.280229
7.450000000000001 -1.534128 -1.046134 -1.349003
7.450000000000001 -1.60915 -1.118797 -1.422962
7.450000000000001 -1.707184 -1.212881 -1.519164
7.450000000000001 -1.777658 -1.282263 -1.589091
7.450000000000001 -1.849774 -1.353329 -1.660674
7.450000000000001 -1.923226 -1.425604 -1.733536
7.450000000000001 -1.998054 -1.4996 -1.807925
7.450000000000001 -2.024979 -1.526309 -1.83473
7.450000000000001 -2.051433 -1.552583 -1.861081
7.450000000000001 -2.077424 -1.578427 -1.886984
7.450000000000001 -2.102977 -1.603868 -1.912465
7.450000000000001 -2.128088 -1.628899 -1.937518
7.450000000000001 -2.15277 -1.653531 -1.962157
7.450000000000001 -2.177053 -1.677796 -1.986412
7.450000000000001 -2.20092 -1.701674 -2.010264
7.450000000000001 -2.224399 -1.725192 -2.03374
7.450000000000001 -2.247495 -1.748355 -2.056847
7.450000000000001 -2.270211 -1.771162 -2.079585
7.450000000000001 -2.292572 -1.79364 -2.101979
7.450000000000001 -2.314582 -1.815791 -2.124033
7.450000000000001 -2.33626 -1.837631 -2.145766
7.450000000000001 -2.357595 -1.85915 -2.167165
7.450000000000001 -2.378611 -1.880369 -2.188254
7.450000000000001 -2.399302 -1.901284 -2.209027
7.450000000000001 -2.419701 -1.921926 -2.229517
7.450000000000001 -2.439794 -1.942281 -2.249709
7.450000000000001 -2.459595 -1.96236 -2.269617
7.450000000000001 -2.479102 -1.982162 -2.289238
7.450000000000001 -2.498345 -2.001715 -2.308602
7.450000000000001 -2.517331 -2.021025 -2.327715
7.450000000000001 -2.536053 -2.040089 -2.346572
7.450000000000001 -2.55452 -2.058907 -2.365178
7.450000000000001 -2.572747 -2.077499 -2.38355
7.450000000000001 -2.590729 -2.095859 -2.401683
7.450000000000001 -2.608486 -2.114008 -2.419597
7.450000000000001 -2.626021 -2.131944 -2.437293
7.450000000000001 -2.64334 -2.149673 -2.454777
7.450000000000001 -2.66043 -2.167185 -2.472037
7.450000000000001 -2.677315 -2.184504 -2.489098
7.450000000000001 -2.694017 -2.201658 -2.505982
7.450000000000001 -2.710733 -2.219156 -2.523026
7.450000000000001 -2.727395 -2.236612 -2.540021
7.450000000000001 -2.743966 -2.253985 -2.556927
7.450000000000001 -2.760456 -2.271288 -2.573757
7.450000000000001 -2.776881 -2.288529 -2.590523
7.450000000000001 -2.7932 -2.305672 -2.607187
7.450000000000001 -2.80948 -2.322774 -2.623809
7.450000000000001 -2.825659 -2.339772 -2.64033
7.450000000000001 -2.841743 -2.356668 -2.656752
7.450000000000001 -2.857741 -2.373462 -2.673082
7.450000000000001 -2.873618 -2.39011 -2.689279
7.450000000000001 -2.889324 -2.406543 -2.705287
7.450000000000001 -2.904746 -2.422623 -2.72098
7.450000000000001 -2.91965 -2.438075 -2.736108
7.450000000000001 -2.933524 -2.452329 -2.750135
7.450000000000001 -2.945725 -2.464693 -2.762395
7.450000000000001 -2.955744 -2.474646 -2.772376
7.450000000000001 -2.963499 -2.482147 -2.780013
7.450000000000001 -2.969645 -2.487924 -2.785993
7.450000000000001 -2.974666 -2.492501 -2.790816
7.450000000000001 -2.978928 -2.496269 -2.794858
7.450000000000001 -2.982676 -2.499483 -2.798371
7.450000000000001 -2.98594 -2.50216 -2.801375
7.450000000000001 -2.988591 -2.50415 -2.803736
7.450000000000001 -2.990437 -2.50525 -2.805254
7.450000000000001 -2.991172 -2.505141 -2.805621
7.450000000000001 -2.991014 -2.504077 -2.805068
7.450000000000001 -2.990238 -2.502357 -2.803879
7.450000000000001 -2.989042 -2.500195 -2.802261
7.450000000000001 -2.987548 -2.497728 -2.800343
7.450000000000001 -2.985843 -2.495042 -2.79821
7.450000000000001 -2.984058 -2.492286 -2.796
7.450000000000001 -2.98225 -2.489517 -2.793772
7.450000000000001 -2.980489 -2.48681 -2.791596
7.450000000000001 -2.978802 -2.484194 -2.789501
7.450000000000001 -2.977272 -2.48176 -2.787573
7.450000000000001 -2.975906 -2.479512 -2.785818
7.450000000000001 -2.974681 -2.477435 -2.784217
7.450000000000001 -2.973639 -2.475572 -2.782811
7.450000000000001 -2.972794 -2.473941 -2.781618
7.450000000000001 -2.972159 -2.472555 -2.780648
7.450000000000001 -2.971748 -2.471432 -2.77992
7.450000000000001 -2.971544 -2.470551 -2.779415
7.450000000000001 -2.971524 -2.469893 -2.77911
7.450000000000001 -2.971673 -2.469449 -2.778994
7.450000000000001 -2.971948 -2.469174 -2.779023
7.450000000000001 -2.972321 -2.469051 -2.779175
7.450000000000001 -2.972753 -2.469043 -2.779411
7.450000000000001 -2.973223 -2.469129 -2.779708
7.450000000000001 -2.973693 -2.469272 -2.780032
7.450000000000001 -2.974144 -2.46946 -2.780365
7.450000000000001 -2.974527 -2.469644 -2.780659
7.450000000000001 -2.974827 -2.469811 -2.7809
7.450000000000001 -2.975048 -2.469962 -2.781089
7.450000000000001 -2.975127 -2.470058 -2.781176
7.450000000000001 -2.975086 -2.470126 -2.781183
7.450000000000001 -2.974955 -2.470183 -2.781136
7.450000000000001 -2.974817 -2.470311 -2.781117
7.450000000000001 -2.974758 -2.470581 -2.781205
7.450000000000001 -2.974855 -2.471062 -2.781473
7.450000000000001 -2.975201 -2.471843 -2.782013
7.450000000000001 -2.975764 -2.47288 -2.782787
7.450000000000001 -2.976761 -2.474409 -2.78402
7.450000000000001 -2.978033 -2.476252 -2.785545
7.450000000000001 -2.979523 -2.47836 -2.78731
7.450000000000001 -2.981596 -2.481106 -2.789681
7.450000000000001 -2.983956 -2.484182 -2.792357
7.450000000000001 -2.986657 -2.487639 -2.795393
7.450000000000001 -2.989549 -2.491251 -2.798602
7.450000000000001 -2.992718 -2.495172 -2.802101
7.450000000000001 -2.996218 -2.499452 -2.805945
7.450000000000001 -3.000269 -2.504307 -2.810347
7.450000000000001 -3.00474 -2.509611 -2.815181
7.450000000000001 -3.009519 -2.515235 -2.820328
7.450000000000001 -3.014775 -2.521358 -2.825961
7.450000000000001 -3.020397 -2.527861 -2.831965
7.450000000000001 -3.026431 -2.534793 -2.838387
7.450000000000001 -3.03275 -2.542021 -2.845098
7.450000000000001 -3.039485 -2.54968 -2.852232
7.450000000000001 -3.04645 -2.557582 -2.8596
7.450000000000001 -3.053821 -2.565907 -2.867381
7.450000000000001 -3.061415 -2.57446 -2.875386
7.450000000000001 -3.069247 -2.583261 -2.883633
7.450000000000001 -3.077346 -2.592341 -2.892152
7.450000000000001 -3.085395 -2.601401 -2.900642
7.450000000000001 -3.093502 -2.61054 -2.909203
7.450000000000001 -3.101788 -2.619867 -2.917946
7.450000000000001 -3.110249 -2.629375 -2.926865
7.450000000000001 -3.11885 -2.639032 -2.935927
7.450000000000001 -3.127601 -2.648847 -2.945142
7.450000000000001 -3.136451 -2.658767 -2.954457
7.450000000000001 -3.145417 -2.66881 -2.96389
7.450000000000001 -3.154427 -2.678904 -2.973369
7.450000000000001 -3.163528 -2.689095 -2.982942
7.450000000000001 -3.172688 -2.69935 -2.992573
7.450000000000001 -3.181889 -2.70965 -3.002247
7.450000000000001 -3.191143 -2.720012 -3.011976
7.450000000000001 -3.200433 -2.730414 -3.021743
7.450000000000001 -3.209723 -2.740822 -3.03151
7.450000000000001 -3.219016 -2.751239 -3.041283
7.450000000000001 -3.228319 -2.761668 -3.051065
7.450000000000001 -3.237612 -2.772093 -3.060839
7.450000000000001 -3.246935 -2.782553 -3.070643
7.450000000000001 -3.256194 -2.792955 -3.080387
7.450000000000001 -3.265484 -2.803392 -3.090162
7.450000000000001 -3.274774 -2.813832 -3.099936
7.450000000000001 -3.284014 -2.824224 -3.109661
7.450000000000001 -3.293247 -2.834614 -3.119381
7.450000000000001 -3.302482 -2.845007 -3.129102
7.450000000000001 -3.311686 -2.855374 -3.138793
7.450000000000001 -3.320887 -2.86574 -3.148481
7.450000000000001 -3.33005 -2.876069 -3.158132
7.450000000000001 -3.339193 -2.886381 -3.167762
7.450000000000001 -3.348301 -2.896661 -3.177359
7.450000000000001 -3.357406 -2.906939 -3.186951
7.450000000000001 -3.366482 -2.91719 -3.196515
7.450000000000001 -3.375534 -2.927417 -3.206056
7.450000000000001 -3.384579 -2.937637 -3.215589
7.450000000000001 -3.393607 -2.947841 -3.225104
7.450000000000001 -3.402604 -2.958014 -3.234588
7.450000000000001 -3.411595 -2.968182 -3.244066
7.450000000000001 -3.420556 -2.978319 -3.253514
7.450000000000001 -3.429514 -2.988452 -3.262958
7.450000000000001 -3.438462 -2.998574 -3.272392
7.450000000000001 -3.447409 -3.008694 -3.281824
7.450000000000001 -3.456357 -3.018812 -3.291255
7.450000000000001 -3.465298 -3.028922 -3.300679
7.450000000000001 -3.47422 -3.03901 -3.310085
7.450000000000001 -3.48316 -3.049114 -3.319506
7.450000000000001 -3.49208 -3.059196 -3.328907
7.450000000000001 -3.501007 -3.069281 -3.338314
7.450000000000001 -3.50994 -3.079369 -3.347726
7.450000000000001 -3.518866 -3.089446 -3.357129
7.450000000000001 -3.527799 -3.099529 -3.36654
7.450000000000001 -3.536719 -3.109602 -3.375939
7.450000000000001 -3.545635 -3.119674 -3.385336
7.450000000000001 -3.554538 -3.129735 -3.39472
7.450000000000001 -3.563447 -3.139805 -3.404111
7.450000000000001 -3.572355 -3.149877 -3.413503
7.450000000000001 -3.581292 -3.15998 -3.422924
7.450000000000001 -3.590157 -3.170016 -3.432276
7.450000000000001 -3.599047 -3.18008 -3.441655
7.450000000000001 -3.607916 -3.190125 -3.451014
7.450000000000001 -3.616787 -3.200174 -3.460375
7.450000000000001 -3.625661 -3.21023 -3.469741
7.450000000000001 -3.634525 -3.220279 -3.479099
7.450000000000001 -3.643369 -3.230312 -3.488439
7.450000000000001 -3.652218 -3.240353 -3.497785
7.450000000000001 -3.661079 -3.250407 -3.507144
7.450000000000001 -3.669908 -3.260435 -3.516474
7.450000000000001 -3.678734 -3.270463 -3.525803
7.450000000000001 -3.687568 -3.280502 -3.53514
7.450000000000001 -3.69638 -3.290523 -3.544459
7.450000000000001 -3.705199 -3.300555 -3.553786
7.450000000000001 -3.714021 -3.310592 -3.563117
7.450000000000001 -3.722829 -3.320619 -3.572436
7.450000000000001 -3.731633 -3.330647 -3.581755
7.450000000000001 -3.740432 -3.340673 -3.59107
7.450000000000001 -3.749229 -3.350702 -3.600385
7.450000000000001 -3.758018 -3.360726 -3.609694
7.450000000000001 -3.766829 -3.370776 -3.619027
7.450000000000001 -3.77561 -3.3808 -3.628333
7.450000000000001 -3.784395 -3.390834 -3.637645
